case_id,activity,timestamp,resource,customer_type,priority,quantity,supplier
ORD-2026-0330,Credit Check,2026-09-07 12:48:00,Finance,B2C,standard,1,IberElec
ORD-2026-0329,Credit Check,2026-09-07 12:54:42,Finance,B2B,standard,39,PowerTech
ORD-2026-0309,Packaging,2026-09-07 13:02:12,Warehouse,B2C,standard,1,AsiaBatt
ORD-2026-0294,QC Incoming,2026-09-07 13:04:55,Quality,B2C,standard,3,EuroMotor
ORD-2026-0276,QC Finished Goods,2026-09-07 13:15:58,Quality,B2C,standard,3,EuroMotor
ORD-2026-0331,Sales Order Received,2026-09-07 13:43:00,Sales,B2B,standard,5,EuroMotor
ORD-2026-0294,Production Started,2026-09-07 13:44:26,Production,B2C,standard,3,EuroMotor
ORD-2026-0309,Shipping,2026-09-07 13:48:40,Logistics,B2C,standard,1,AsiaBatt
ORD-2026-0331,Credit Check,2026-09-07 13:49:52,Finance,B2B,standard,5,EuroMotor
ORD-2026-0306,Delivered,2026-09-07 14:06:10,Logistics,B2B,standard,1,PowerTech
ORD-2026-0328,MRP Calculation,2026-09-07 14:06:45,Planning,B2C,standard,3,EuroMotor
ORD-2026-0332,Sales Order Received,2026-09-07 15:26:00,Sales,B2C,urgent,2,AsiaBatt
ORD-2026-0258,QC Finished Goods,2026-09-07 15:30:33,Quality,B2C,urgent,2,PowerTech
ORD-2026-0322,Purchase Order Created,2026-09-07 15:34:42,Purchasing,B2B,standard,38,AsiaBatt
ORD-2026-0332,Credit Check,2026-09-07 15:35:54,Finance,B2C,urgent,2,AsiaBatt
ORD-2026-0330,Order Cancelled,2026-09-07 16:31:51,Sales,B2C,standard,1,IberElec
ORD-2026-0326,Purchase Order Created,2026-09-07 16:52:40,Purchasing,B2C,standard,2,AsiaBatt
ORD-2026-0276,Packaging,2026-09-07 17:01:36,Warehouse,B2C,standard,3,EuroMotor
ORD-2026-0327,MRP Calculation,2026-09-07 17:04:07,Planning,B2C,standard,1,EuroMotor
ORD-2026-0300,Production Completed,2026-09-07 17:22:13,Production,B2C,standard,2,AsiaBatt
ORD-2026-0329,MRP Calculation,2026-09-07 17:35:33,Planning,B2B,standard,39,PowerTech
ORD-2026-0262,Production Completed,2026-09-07 17:47:22,Production,B2C,urgent,3,PowerTech
ORD-2026-0258,Production Started,2026-09-08 08:09:04,Production,B2C,urgent,2,PowerTech
ORD-2026-0303,Delivered,2026-09-08 08:25:30,Logistics,B2C,standard,3,EuroMotor
ORD-2026-0276,Shipping,2026-09-08 08:29:04,Logistics,B2C,standard,3,EuroMotor
ORD-2026-0332,Production Started,2026-09-08 08:41:04,Production,B2C,urgent,2,AsiaBatt
ORD-2026-0305,Delivered,2026-09-08 09:09:47,Logistics,B2C,standard,2,AsiaBatt
ORD-2026-0328,Purchase Order Created,2026-09-08 09:38:53,Purchasing,B2C,standard,3,EuroMotor
ORD-2026-0300,QC Finished Goods,2026-09-08 09:58:14,Quality,B2C,standard,2,AsiaBatt
ORD-2026-0333,Sales Order Received,2026-09-08 10:29:00,Sales,B2C,standard,1,IberElec
ORD-2026-0295,Production Completed,2026-09-08 10:31:46,Production,B2B,urgent,24,AsiaBatt
ORD-2026-0333,Credit Check,2026-09-08 10:42:47,Finance,B2C,standard,1,IberElec
ORD-2026-0262,QC Finished Goods,2026-09-08 10:56:29,Quality,B2C,urgent,3,PowerTech
ORD-2026-0284,Production Completed,2026-09-08 10:57:08,Production,B2C,standard,2,EuroMotor
ORD-2026-0329,Purchase Order Created,2026-09-08 11:10:54,Purchasing,B2B,standard,39,PowerTech
ORD-2026-0289,Production Completed,2026-09-08 11:11:41,Production,B2C,urgent,3,EuroMotor
ORD-2026-0269,Delivered,2026-09-08 11:20:24,Logistics,B2C,standard,1,EuroMotor
ORD-2026-0325,Purchase Order Created,2026-09-08 12:00:22,Purchasing,B2C,standard,1,IberElec
ORD-2026-0295,QC Finished Goods,2026-09-08 12:38:08,Quality,B2B,urgent,24,AsiaBatt
ORD-2026-0284,QC Finished Goods,2026-09-08 12:43:42,Quality,B2C,standard,2,EuroMotor
ORD-2026-0300,Packaging,2026-09-08 13:28:39,Warehouse,B2C,standard,2,AsiaBatt
ORD-2026-0289,QC Finished Goods,2026-09-08 13:52:05,Quality,B2C,urgent,3,EuroMotor
ORD-2026-0327,Purchase Order Created,2026-09-08 14:00:13,Purchasing,B2C,standard,1,EuroMotor
ORD-2026-0262,Packaging,2026-09-08 14:30:48,Warehouse,B2C,urgent,3,PowerTech
ORD-2026-0300,Shipping,2026-09-08 14:37:33,Logistics,B2C,standard,2,AsiaBatt
ORD-2026-0289,Packaging,2026-09-08 15:16:58,Warehouse,B2C,urgent,3,EuroMotor
ORD-2026-0333,MRP Calculation,2026-09-08 15:23:56,Planning,B2C,standard,1,IberElec
ORD-2026-0295,Packaging,2026-09-08 16:04:39,Warehouse,B2B,urgent,24,AsiaBatt
ORD-2026-0284,Packaging,2026-09-08 16:16:00,Warehouse,B2C,standard,2,EuroMotor
ORD-2026-0289,Shipping,2026-09-08 16:38:39,Logistics,B2C,urgent,3,EuroMotor
ORD-2026-0262,Shipping,2026-09-08 16:49:57,Logistics,B2C,urgent,3,PowerTech
ORD-2026-0302,Production Completed,2026-09-08 16:54:41,Production,B2B,urgent,43,AsiaBatt
ORD-2026-0284,Shipping,2026-09-08 17:09:30,Logistics,B2C,standard,2,EuroMotor
ORD-2026-0331,MRP Calculation,2026-09-08 17:28:15,Planning,B2B,standard,5,EuroMotor
ORD-2026-0295,Shipping,2026-09-08 17:29:31,Logistics,B2B,urgent,24,AsiaBatt
ORD-2026-0309,Delivered,2026-09-08 17:47:56,Logistics,B2C,standard,1,AsiaBatt
ORD-2026-0307,Components Received,2026-09-09 08:20:27,Warehouse,B2B,standard,1,EuroMotor
ORD-2026-0332,Production Completed,2026-09-09 08:55:36,Production,B2C,urgent,2,AsiaBatt
ORD-2026-0302,QC Finished Goods,2026-09-09 09:22:24,Quality,B2B,urgent,43,AsiaBatt
ORD-2026-0314,Delivered,2026-09-09 09:52:30,Logistics,B2C,standard,2,IberElec
ORD-2026-0334,Sales Order Received,2026-09-09 10:06:00,Sales,B2B,standard,29,IberElec
ORD-2026-0278,Delivered,2026-09-09 10:18:18,Logistics,B2C,urgent,1,EuroMotor
ORD-2026-0334,Credit Check,2026-09-09 10:24:50,Finance,B2B,standard,29,IberElec
ORD-2026-0277,Components Received,2026-09-09 10:48:26,Warehouse,B2C,standard,2,PowerTech
ORD-2026-0302,Packaging,2026-09-09 10:48:31,Warehouse,B2B,urgent,43,AsiaBatt
ORD-2026-0333,Purchase Order Created,2026-09-09 10:56:50,Purchasing,B2C,standard,1,IberElec
ORD-2026-0292,Production Completed,2026-09-09 11:00:57,Production,B2C,standard,3,EuroMotor
ORD-2026-0276,Delivered,2026-09-09 11:38:56,Logistics,B2C,standard,3,EuroMotor
ORD-2026-0296,Delivered,2026-09-09 11:49:43,Logistics,B2B,standard,43,AsiaBatt
ORD-2026-0307,QC Incoming,2026-09-09 11:59:09,Quality,B2B,standard,1,EuroMotor
ORD-2026-0332,QC Finished Goods,2026-09-09 12:08:27,Quality,B2C,urgent,2,AsiaBatt
ORD-2026-0304,Components Received,2026-09-09 12:17:00,Warehouse,B2C,standard,2,EuroMotor
ORD-2026-0302,Shipping,2026-09-09 12:21:19,Logistics,B2B,urgent,43,AsiaBatt
ORD-2026-0307,Production Started,2026-09-09 12:40:09,Production,B2B,standard,1,EuroMotor
ORD-2026-0292,QC Finished Goods,2026-09-09 13:03:30,Quality,B2C,standard,3,EuroMotor
ORD-2026-0332,Packaging,2026-09-09 13:06:47,Warehouse,B2C,urgent,2,AsiaBatt
ORD-2026-0277,Production Started,2026-09-09 13:21:39,Production,B2C,standard,2,PowerTech
ORD-2026-0331,Purchase Order Created,2026-09-09 13:38:06,Purchasing,B2B,standard,5,EuroMotor
ORD-2026-0304,QC Incoming,2026-09-09 14:04:48,Quality,B2C,standard,2,EuroMotor
ORD-2026-0292,Packaging,2026-09-09 14:08:43,Warehouse,B2C,standard,3,EuroMotor
ORD-2026-0304,Production Started,2026-09-09 14:49:39,Production,B2C,standard,2,EuroMotor
ORD-2026-0335,Sales Order Received,2026-09-09 14:50:00,Sales,B2B,standard,50,IberElec
ORD-2026-0332,Shipping,2026-09-09 14:54:12,Logistics,B2C,urgent,2,AsiaBatt
ORD-2026-0336,Sales Order Received,2026-09-09 14:56:00,Sales,B2C,standard,1,EuroMotor
ORD-2026-0335,Credit Check,2026-09-09 14:58:23,Finance,B2B,standard,50,IberElec
ORD-2026-0336,Credit Check,2026-09-09 15:16:27,Finance,B2C,standard,1,EuroMotor
ORD-2026-0292,Shipping,2026-09-09 15:51:00,Logistics,B2C,standard,3,EuroMotor
ORD-2026-0294,Production Completed,2026-09-09 15:52:06,Production,B2C,standard,3,EuroMotor
ORD-2026-0313,Components Received,2026-09-09 16:13:50,Warehouse,B2C,urgent,2,EuroMotor
ORD-2026-0258,Production Completed,2026-09-09 17:00:00,Production,B2C,urgent,2,PowerTech
ORD-2026-0335,MRP Calculation,2026-09-09 17:00:19,Planning,B2B,standard,50,IberElec
ORD-2026-0294,QC Finished Goods,2026-09-09 17:08:21,Quality,B2C,standard,3,EuroMotor
ORD-2026-0336,MRP Calculation,2026-09-10 08:26:13,Planning,B2C,standard,1,EuroMotor
ORD-2026-0313,QC Incoming,2026-09-10 08:40:22,Quality,B2C,urgent,2,EuroMotor
ORD-2026-0310,Components Received,2026-09-10 08:50:27,Warehouse,B2B,standard,16,EuroMotor
ORD-2026-0313,Production Started,2026-09-10 08:56:45,Production,B2C,urgent,2,EuroMotor
ORD-2026-0334,MRP Calculation,2026-09-10 09:03:34,Planning,B2B,standard,29,IberElec
ORD-2026-0294,Packaging,2026-09-10 09:04:54,Warehouse,B2C,standard,3,EuroMotor
ORD-2026-0335,Purchase Order Created,2026-09-10 09:05:36,Purchasing,B2B,standard,50,IberElec
ORD-2026-0258,QC Finished Goods,2026-09-10 09:13:28,Quality,B2C,urgent,2,PowerTech
ORD-2026-0294,Shipping,2026-09-10 11:26:27,Logistics,B2C,standard,3,EuroMotor
ORD-2026-0258,Packaging,2026-09-10 12:39:21,Warehouse,B2C,urgent,2,PowerTech
ORD-2026-0262,Delivered,2026-09-10 12:44:38,Logistics,B2C,urgent,3,PowerTech
ORD-2026-0326,Components Received,2026-09-10 13:17:14,Warehouse,B2C,standard,2,AsiaBatt
ORD-2026-0337,Sales Order Received,2026-09-10 13:48:00,Sales,B2C,standard,3,AsiaBatt
ORD-2026-0258,Shipping,2026-09-10 13:51:01,Logistics,B2C,urgent,2,PowerTech
ORD-2026-0337,Credit Check,2026-09-10 13:59:17,Finance,B2C,standard,3,AsiaBatt
ORD-2026-0315,Components Received,2026-09-10 14:29:01,Warehouse,B2C,urgent,2,EuroMotor
ORD-2026-0310,QC Incoming,2026-09-10 16:13:56,Quality,B2B,standard,16,EuroMotor
ORD-2026-0334,Purchase Order Created,2026-09-10 16:22:19,Purchasing,B2B,standard,29,IberElec
ORD-2026-0336,Purchase Order Created,2026-09-10 16:44:35,Purchasing,B2C,standard,1,EuroMotor
ORD-2026-0307,Production Completed,2026-09-10 16:47:42,Production,B2B,standard,1,EuroMotor
ORD-2026-0338,Sales Order Received,2026-09-10 17:30:00,Sales,B2B,urgent,13,AsiaBatt
ORD-2026-0310,Production Started,2026-09-10 17:31:48,Production,B2B,standard,16,EuroMotor
ORD-2026-0338,Credit Check,2026-09-10 17:37:36,Finance,B2B,urgent,13,AsiaBatt
ORD-2026-0339,Sales Order Received,2026-09-10 17:59:00,Sales,B2C,standard,3,EuroMotor
ORD-2026-0277,Production Completed,2026-09-11 08:16:50,Production,B2C,standard,2,PowerTech
ORD-2026-0339,Credit Check,2026-09-11 08:24:35,Finance,B2C,standard,3,EuroMotor
ORD-2026-0315,QC Incoming,2026-09-11 08:43:07,Quality,B2C,urgent,2,EuroMotor
ORD-2026-0326,QC Incoming,2026-09-11 09:01:05,Quality,B2C,standard,2,AsiaBatt
ORD-2026-0285,Components Received,2026-09-11 09:26:17,Warehouse,B2C,standard,3,PowerTech
ORD-2026-0315,Production Started,2026-09-11 09:52:38,Production,B2C,urgent,2,EuroMotor
ORD-2026-0307,QC Finished Goods,2026-09-11 09:55:13,Quality,B2B,standard,1,EuroMotor
ORD-2026-0339,Order Cancelled,2026-09-11 10:15:06,Sales,B2C,standard,3,EuroMotor
ORD-2026-0304,Production Completed,2026-09-11 10:19:11,Production,B2C,standard,2,EuroMotor
ORD-2026-0337,MRP Calculation,2026-09-11 10:19:39,Planning,B2C,standard,3,AsiaBatt
ORD-2026-0326,Production Started,2026-09-11 10:31:37,Production,B2C,standard,2,AsiaBatt
ORD-2026-0277,QC Finished Goods,2026-09-11 10:39:28,Quality,B2C,standard,2,PowerTech
ORD-2026-0325,Components Received,2026-09-11 10:46:17,Warehouse,B2C,standard,1,IberElec
ORD-2026-0277,Packaging,2026-09-11 11:41:39,Warehouse,B2C,standard,2,PowerTech
ORD-2026-0325,QC Incoming,2026-09-11 11:49:33,Quality,B2C,standard,1,IberElec
ORD-2026-0322,Components Received,2026-09-11 11:52:39,Warehouse,B2B,standard,38,AsiaBatt
ORD-2026-0307,Packaging,2026-09-11 12:17:52,Warehouse,B2B,standard,1,EuroMotor
ORD-2026-0338,MRP Calculation,2026-09-11 12:21:08,Planning,B2B,urgent,13,AsiaBatt
ORD-2026-0313,Production Completed,2026-09-11 12:27:43,Production,B2C,urgent,2,EuroMotor
ORD-2026-0277,Shipping,2026-09-11 13:03:49,Logistics,B2C,standard,2,PowerTech
ORD-2026-0304,QC Finished Goods,2026-09-11 13:10:43,Quality,B2C,standard,2,EuroMotor
ORD-2026-0307,Shipping,2026-09-11 13:32:54,Logistics,B2B,standard,1,EuroMotor
ORD-2026-0325,Production Started,2026-09-11 13:36:18,Production,B2C,standard,1,IberElec
ORD-2026-0275,Components Received,2026-09-11 13:38:18,Warehouse,B2C,standard,2,PowerTech
ORD-2026-0313,QC Finished Goods,2026-09-11 13:40:35,Quality,B2C,urgent,2,EuroMotor
ORD-2026-0285,QC Incoming,2026-09-11 14:07:03,Quality,B2C,standard,3,PowerTech
ORD-2026-0284,Delivered,2026-09-11 14:36:21,Logistics,B2C,standard,2,EuroMotor
ORD-2026-0280,Components Received,2026-09-11 15:21:47,Warehouse,B2B,standard,39,PowerTech
ORD-2026-0285,Production Started,2026-09-11 15:38:39,Production,B2C,standard,3,PowerTech
ORD-2026-0300,Delivered,2026-09-11 15:39:41,Logistics,B2C,standard,2,AsiaBatt
ORD-2026-0280,QC Incoming,2026-09-11 16:36:50,Quality,B2B,standard,39,PowerTech
ORD-2026-0292,Delivered,2026-09-11 16:52:39,Logistics,B2C,standard,3,EuroMotor
ORD-2026-0304,Packaging,2026-09-11 17:03:46,Warehouse,B2C,standard,2,EuroMotor
ORD-2026-0325,Production Completed,2026-09-11 17:05:35,Production,B2C,standard,1,IberElec
ORD-2026-0313,Packaging,2026-09-11 17:10:17,Warehouse,B2C,urgent,2,EuroMotor
ORD-2026-0322,Production Started,2026-09-11 17:10:26,Production,B2B,standard,38,AsiaBatt
ORD-2026-0280,Production Started,2026-09-11 17:54:33,Production,B2B,standard,39,PowerTech
ORD-2026-0338,Purchase Order Created,2026-09-14 08:15:39,Purchasing,B2B,urgent,13,AsiaBatt
ORD-2026-0313,Shipping,2026-09-14 08:16:22,Logistics,B2C,urgent,2,EuroMotor
ORD-2026-0340,Sales Order Received,2026-09-14 08:25:00,Sales,B2C,standard,3,PowerTech
ORD-2026-0340,Credit Check,2026-09-14 08:43:09,Finance,B2C,standard,3,PowerTech
ORD-2026-0333,Components Received,2026-09-14 08:50:56,Warehouse,B2C,standard,1,IberElec
ORD-2026-0341,Sales Order Received,2026-09-14 08:51:00,Sales,B2C,standard,1,IberElec
ORD-2026-0304,Shipping,2026-09-14 08:58:47,Logistics,B2C,standard,2,EuroMotor
ORD-2026-0341,Credit Check,2026-09-14 09:09:53,Finance,B2C,standard,1,IberElec
ORD-2026-0275,QC Incoming,2026-09-14 09:17:45,Quality,B2C,standard,2,PowerTech
ORD-2026-0312,Components Received,2026-09-14 09:18:56,Warehouse,B2B,standard,32,EuroMotor
ORD-2026-0325,QC Finished Goods,2026-09-14 09:30:15,Quality,B2C,standard,1,IberElec
ORD-2026-0332,Delivered,2026-09-14 09:44:47,Logistics,B2C,urgent,2,AsiaBatt
ORD-2026-0302,Delivered,2026-09-14 10:00:38,Logistics,B2B,urgent,43,AsiaBatt
ORD-2026-0341,MRP Calculation,2026-09-14 10:07:32,Planning,B2C,standard,1,IberElec
ORD-2026-0342,Sales Order Received,2026-09-14 10:27:00,Sales,B2C,standard,1,EuroMotor
ORD-2026-0342,Credit Check,2026-09-14 10:47:24,Finance,B2C,standard,1,EuroMotor
ORD-2026-0275,Production Started,2026-09-14 10:50:56,Production,B2C,standard,2,PowerTech
ORD-2026-0337,Purchase Order Created,2026-09-14 11:12:04,Purchasing,B2C,standard,3,AsiaBatt
ORD-2026-0343,Sales Order Received,2026-09-14 11:36:00,Sales,B2C,standard,2,EuroMotor
ORD-2026-0343,Credit Check,2026-09-14 11:59:21,Finance,B2C,standard,2,EuroMotor
ORD-2026-0344,Sales Order Received,2026-09-14 12:01:00,Sales,B2C,standard,1,EuroMotor
ORD-2026-0344,Credit Check,2026-09-14 12:10:39,Finance,B2C,standard,1,EuroMotor
ORD-2026-0320,Components Received,2026-09-14 13:09:13,Warehouse,B2C,standard,1,EuroMotor
ORD-2026-0335,Components Received,2026-09-14 13:19:14,Warehouse,B2B,standard,50,IberElec
ORD-2026-0325,Packaging,2026-09-14 13:33:18,Warehouse,B2C,standard,1,IberElec
ORD-2026-0333,QC Incoming,2026-09-14 13:47:50,Quality,B2C,standard,1,IberElec
ORD-2026-0340,MRP Calculation,2026-09-14 14:05:38,Planning,B2C,standard,3,PowerTech
ORD-2026-0345,Sales Order Received,2026-09-14 14:45:00,Sales,B2C,urgent,1,AsiaBatt
ORD-2026-0333,Production Started,2026-09-14 14:47:33,Production,B2C,standard,1,IberElec
ORD-2026-0345,Credit Check,2026-09-14 14:52:46,Finance,B2C,urgent,1,AsiaBatt
ORD-2026-0285,Production Completed,2026-09-14 15:18:52,Production,B2C,standard,3,PowerTech
ORD-2026-0325,Shipping,2026-09-14 15:36:40,Logistics,B2C,standard,1,IberElec
ORD-2026-0346,Sales Order Received,2026-09-14 15:40:00,Sales,B2C,standard,2,AsiaBatt
ORD-2026-0325,Delivered,2026-09-14 15:42:40,Logistics,B2C,standard,1,IberElec
ORD-2026-0346,Credit Check,2026-09-14 15:46:00,Finance,B2C,standard,2,AsiaBatt
ORD-2026-0347,Sales Order Received,2026-09-14 16:13:00,Sales,B2B,standard,33,PowerTech
ORD-2026-0341,Purchase Order Created,2026-09-14 16:19:41,Purchasing,B2C,standard,1,IberElec
ORD-2026-0347,Credit Check,2026-09-14 16:26:03,Finance,B2B,standard,33,PowerTech
ORD-2026-0312,QC Incoming,2026-09-14 16:26:38,Quality,B2B,standard,32,EuroMotor
ORD-2026-0312,Production Started,2026-09-14 16:39:48,Production,B2B,standard,32,EuroMotor
ORD-2026-0335,QC Incoming,2026-09-14 16:41:08,Quality,B2B,standard,50,IberElec
ORD-2026-0342,MRP Calculation,2026-09-14 16:47:39,Planning,B2C,standard,1,EuroMotor
ORD-2026-0344,MRP Calculation,2026-09-14 16:48:36,Planning,B2C,standard,1,EuroMotor
ORD-2026-0348,Sales Order Received,2026-09-14 16:53:00,Sales,B2C,standard,3,AsiaBatt
ORD-2026-0348,Credit Check,2026-09-14 16:59:45,Finance,B2C,standard,3,AsiaBatt
ORD-2026-0294,Delivered,2026-09-14 17:01:32,Logistics,B2C,standard,3,EuroMotor
ORD-2026-0340,Purchase Order Created,2026-09-14 17:07:02,Purchasing,B2C,standard,3,PowerTech
ORD-2026-0343,Order Cancelled,2026-09-14 17:11:49,Sales,B2C,standard,2,EuroMotor
ORD-2026-0326,Production Completed,2026-09-14 17:24:46,Production,B2C,standard,2,AsiaBatt
ORD-2026-0320,QC Incoming,2026-09-14 17:26:08,Quality,B2C,standard,1,EuroMotor
ORD-2026-0285,QC Finished Goods,2026-09-14 17:31:43,Quality,B2C,standard,3,PowerTech
ORD-2026-0349,Sales Order Received,2026-09-14 17:51:00,Sales,B2B,urgent,39,AsiaBatt
ORD-2026-0349,Credit Check,2026-09-14 17:54:08,Finance,B2B,urgent,39,AsiaBatt
ORD-2026-0326,QC Finished Goods,2026-09-15 08:04:06,Quality,B2C,standard,2,AsiaBatt
ORD-2026-0320,Production Started,2026-09-15 08:22:04,Production,B2C,standard,1,EuroMotor
ORD-2026-0335,Production Started,2026-09-15 08:36:35,Production,B2B,standard,50,IberElec
ORD-2026-0310,Production Completed,2026-09-15 08:40:54,Production,B2B,standard,16,EuroMotor
ORD-2026-0350,Sales Order Received,2026-09-15 08:52:00,Sales,B2C,urgent,1,IberElec
ORD-2026-0350,Credit Check,2026-09-15 08:58:27,Finance,B2C,urgent,1,IberElec
ORD-2026-0345,MRP Calculation,2026-09-15 09:46:11,Planning,B2C,urgent,1,AsiaBatt
ORD-2026-0310,QC Finished Goods,2026-09-15 09:57:39,Quality,B2B,standard,16,EuroMotor
ORD-2026-0326,Packaging,2026-09-15 10:17:20,Warehouse,B2C,standard,2,AsiaBatt
ORD-2026-0285,Packaging,2026-09-15 10:33:40,Warehouse,B2C,standard,3,PowerTech
ORD-2026-0346,MRP Calculation,2026-09-15 10:46:35,Planning,B2C,standard,2,AsiaBatt
ORD-2026-0321,Components Received,2026-09-15 11:06:44,Warehouse,B2B,standard,35,EuroMotor
ORD-2026-0310,Production Started,2026-09-15 11:25:29,Production,B2B,standard,16,EuroMotor
ORD-2026-0348,MRP Calculation,2026-09-15 11:57:47,Planning,B2C,standard,3,AsiaBatt
ORD-2026-0326,Shipping,2026-09-15 12:11:44,Logistics,B2C,standard,2,AsiaBatt
ORD-2026-0285,Shipping,2026-09-15 12:25:47,Logistics,B2C,standard,3,PowerTech
ORD-2026-0350,MRP Calculation,2026-09-15 12:42:56,Planning,B2C,urgent,1,IberElec
ORD-2026-0345,Purchase Order Created,2026-09-15 12:45:43,Purchasing,B2C,urgent,1,AsiaBatt
ORD-2026-0342,Purchase Order Created,2026-09-15 12:54:11,Purchasing,B2C,standard,1,EuroMotor
ORD-2026-0313,Delivered,2026-09-15 13:53:52,Logistics,B2C,urgent,2,EuroMotor
ORD-2026-0348,Purchase Order Created,2026-09-15 14:13:04,Purchasing,B2C,standard,3,AsiaBatt
ORD-2026-0334,Components Received,2026-09-15 14:15:13,Warehouse,B2B,standard,29,IberElec
ORD-2026-0344,Purchase Order Created,2026-09-15 14:27:12,Purchasing,B2C,standard,1,EuroMotor
ORD-2026-0275,Production Completed,2026-09-15 14:58:57,Production,B2C,standard,2,PowerTech
ORD-2026-0315,Production Completed,2026-09-15 15:02:23,Production,B2C,urgent,2,EuroMotor
ORD-2026-0289,Delivered,2026-09-15 15:15:33,Logistics,B2C,urgent,3,EuroMotor
ORD-2026-0297,Components Received,2026-09-15 15:24:00,Warehouse,B2B,urgent,35,PowerTech
ORD-2026-0321,Production Started,2026-09-15 15:30:53,Production,B2B,standard,35,EuroMotor
ORD-2026-0319,Components Received,2026-09-15 16:06:56,Warehouse,B2C,standard,1,EuroMotor
ORD-2026-0315,QC Finished Goods,2026-09-15 16:19:21,Quality,B2C,urgent,2,EuroMotor
ORD-2026-0334,QC Incoming,2026-09-15 16:25:07,Quality,B2B,standard,29,IberElec
ORD-2026-0349,MRP Calculation,2026-09-15 16:42:34,Planning,B2B,urgent,39,AsiaBatt
ORD-2026-0322,Production Completed,2026-09-15 17:04:06,Production,B2B,standard,38,AsiaBatt
ORD-2026-0258,Delivered,2026-09-15 17:11:34,Logistics,B2C,urgent,2,PowerTech
ORD-2026-0333,Production Completed,2026-09-15 17:14:48,Production,B2C,standard,1,IberElec
ORD-2026-0275,QC Finished Goods,2026-09-15 17:25:10,Quality,B2C,standard,2,PowerTech
ORD-2026-0351,Sales Order Received,2026-09-15 17:26:00,Sales,B2C,standard,2,EuroMotor
ORD-2026-0351,MRP Calculation,2026-09-15 17:33:25,Planning,B2C,standard,2,EuroMotor
ORD-2026-0347,Production Started,2026-09-15 17:40:44,Production,B2B,standard,33,PowerTech
ORD-2026-0334,Production Started,2026-09-15 17:50:34,Production,B2B,standard,29,IberElec
ORD-2026-0322,QC Finished Goods,2026-09-16 08:22:53,Quality,B2B,standard,38,AsiaBatt
ORD-2026-0346,Purchase Order Created,2026-09-16 08:32:58,Purchasing,B2C,standard,2,AsiaBatt
ORD-2026-0315,Packaging,2026-09-16 08:36:37,Warehouse,B2C,urgent,2,EuroMotor
ORD-2026-0333,QC Finished Goods,2026-09-16 08:48:54,Quality,B2C,standard,1,IberElec
ORD-2026-0351,Credit Check,2026-09-16 09:09:09,Finance,B2C,standard,2,EuroMotor
ORD-2026-0297,QC Incoming,2026-09-16 09:12:34,Quality,B2B,urgent,35,PowerTech
ORD-2026-0322,Packaging,2026-09-16 10:08:11,Warehouse,B2B,standard,38,AsiaBatt
ORD-2026-0327,Components Received,2026-09-16 10:09:34,Warehouse,B2C,standard,1,EuroMotor
ORD-2026-0297,Production Started,2026-09-16 10:11:36,Production,B2B,urgent,35,PowerTech
ORD-2026-0315,Shipping,2026-09-16 10:20:02,Logistics,B2C,urgent,2,EuroMotor
ORD-2026-0319,Production Started,2026-09-16 10:29:36,Production,B2C,standard,1,EuroMotor
ORD-2026-0333,Packaging,2026-09-16 10:30:21,Warehouse,B2C,standard,1,IberElec
ORD-2026-0280,Production Completed,2026-09-16 10:52:09,Production,B2B,standard,39,PowerTech
ORD-2026-0350,Purchase Order Created,2026-09-16 11:14:24,Purchasing,B2C,urgent,1,IberElec
ORD-2026-0322,Shipping,2026-09-16 11:20:40,Logistics,B2B,standard,38,AsiaBatt
ORD-2026-0333,Shipping,2026-09-16 11:27:08,Logistics,B2C,standard,1,IberElec
ORD-2026-0304,Delivered,2026-09-16 11:31:53,Logistics,B2C,standard,2,EuroMotor
ORD-2026-0333,Delivered,2026-09-16 11:33:08,Logistics,B2C,standard,1,IberElec
ORD-2026-0275,Packaging,2026-09-16 11:39:51,Warehouse,B2C,standard,2,PowerTech
ORD-2026-0280,QC Finished Goods,2026-09-16 12:17:36,Quality,B2B,standard,39,PowerTech
ORD-2026-0328,Components Received,2026-09-16 12:33:39,Warehouse,B2C,standard,3,EuroMotor
ORD-2026-0352,Sales Order Received,2026-09-16 13:05:00,Sales,B2C,standard,3,PowerTech
ORD-2026-0352,Credit Check,2026-09-16 13:19:53,Finance,B2C,standard,3,PowerTech
ORD-2026-0275,Shipping,2026-09-16 13:46:04,Logistics,B2C,standard,2,PowerTech
ORD-2026-0335,Production Completed,2026-09-16 14:09:47,Production,B2B,standard,50,IberElec
ORD-2026-0295,Delivered,2026-09-16 14:17:31,Logistics,B2B,urgent,24,AsiaBatt
ORD-2026-0351,Purchase Order Created,2026-09-16 14:31:16,Purchasing,B2C,standard,2,EuroMotor
ORD-2026-0349,Purchase Order Created,2026-09-16 14:37:19,Purchasing,B2B,urgent,39,AsiaBatt
ORD-2026-0320,Production Completed,2026-09-16 15:01:42,Production,B2C,standard,1,EuroMotor
ORD-2026-0310,Production Completed,2026-09-16 15:06:35,Production,B2B,standard,16,EuroMotor
ORD-2026-0293,Components Received,2026-09-16 15:36:15,Warehouse,B2B,urgent,25,PowerTech
ORD-2026-0280,Production Started,2026-09-16 15:40:13,Production,B2B,standard,39,PowerTech
ORD-2026-0328,Production Started,2026-09-16 15:41:30,Production,B2C,standard,3,EuroMotor
